arm,tstart,steps,nfe,depth,n,cfg_tar,run,lpaps,lpaps_sem,clap,clap_sem,muq,muq_sem,clap_dir,clap_dir_sem,mulan_dir,mulan_dir_sem
DDPM-inv,10,40,100,25,696,10.5,stableaudio_ddpm_nolora_full_nfe100_t10_s40_cfgtar10.5,2.9599120297565547,0.01537701403285005,0.24522980617295048,0.004575737601213901,0.16923892288702946,0.007108094868648605,0.09139705519325729,0.004253415855940558,0.13980009001425478,0.005749906338954924
DDPM-inv,12,38,100,32,696,10.5,stableaudio_ddpm_nolora_full_nfe100_t12_s38_cfgtar10.5,3.184831856002753,0.017624257182279095,0.2662768238132652,0.004440711925398858,0.18764257175476898,0.007031939995291075,0.1293449949602939,0.004801964447999939,0.1799936774762176,0.0065107615812928545
DDPM-inv,17,33,100,52,696,10.5,stableaudio_ddpm_nolora_full_nfe100_t17_s33_cfgtar10.5,4.708986035760107,0.028928530293849154,0.3336863739165108,0.003435555242132682,0.25462661435031103,0.006100227993023412,0.2381257698790909,0.005950050242904378,0.296481068213952,0.006913477823488959
DDPM-inv,21,29,100,72,696,10.5,stableaudio_ddpm_nolora_full_nfe100_t21_s29_cfgtar10.5,5.125743264262475,0.028882233582821697,0.33150920158385255,0.0033344122818603546,0.2549144177036574,0.005845977602221431,0.24203200853796375,0.006067473702911565,0.30490823275136664,0.0070466070354608225
DDPM-inv,25,25,100,100,696,10.5,stableaudio_ddpm_nolora_full_nfe100_t25_s25_cfgtar10.5,5.157625146204484,0.028571242573191786,0.328456198844155,0.0033127791232941584,0.2536309809270435,0.005899279123858095,0.23843557603360185,0.006264145553793105,0.30533733262530605,0.0070986995462579295
DDPM-inv,10,40,100,25,696,14.0,stableaudio_ddpm_nolora_full_nfe100_t10_s40_cfgtar14.0,3.0264075739744523,0.015688352598036626,0.25182553630144244,0.004560295732202358,0.1743570531557191,0.00710416338061092,0.10366026385039646,0.004409195506475423,0.15455797788869033,0.005988471061059879
DDPM-inv,12,38,100,32,696,14.0,stableaudio_ddpm_nolora_full_nfe100_t12_s38_cfgtar14.0,3.3366993470895334,0.018733855782007227,0.27906111263428274,0.00437502410801651,0.19849937516453625,0.007007561699972033,0.14827417751343322,0.005135258222129383,0.20309969221024998,0.0069194770728473855
DDPM-inv,17,33,100,52,696,14.0,stableaudio_ddpm_nolora_full_nfe100_t17_s33_cfgtar14.0,5.015624985983774,0.02762800176850224,0.339954773058055,0.0033386387750264,0.26834151493760106,0.00574980515810906,0.25049045101817075,0.006025294442049784,0.3224497682762188,0.006990719467319806
DDPM-inv,21,29,100,72,696,14.0,stableaudio_ddpm_nolora_full_nfe100_t21_s29_cfgtar14.0,5.339126633176174,0.027221645814523923,0.3300128604785871,0.003419189151210127,0.26453533369630317,0.005832010451867968,0.24507324785347387,0.006148972267923682,0.31833918952923695,0.007068659888343808
DDPM-inv,25,25,100,100,696,14.0,stableaudio_ddpm_nolora_full_nfe100_t25_s25_cfgtar14.0,5.360604934434324,0.02734505235923592,0.32068512120292614,0.0034143803634485797,0.25362927107248806,0.00563947577943666,0.23855994760939295,0.006144004323842036,0.3118742352997852,0.007096998929392021
